;DATE;Unnamed: 0;stations;lat;lon;y;x;z;h_reg;h_loc;WL_berekend;Q_in;Q_out;Q_net;Q_m
191;feb-01;16452;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.238214286;0;0;0;1058.468929;0
192;feb-02;16453;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.113214287;0;0;0;1297.383571;0
193;feb-03;16454;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.161071428;0;0;0;1107.5225;0
194;feb-04;17058.58621;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.100689653;0;0;0;1118.812414;0
195;feb-05;16456;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.003928571;0;0;0;836.6007143;0
196;feb-06;16457;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.491785707;0;0;0;523.6053571;0
197;feb-07;16458;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.509642849;0;0;0;964.9196429;0
198;feb-08;17062.48276;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.546896539;0;0;0;795.7851724;0
199;feb-09;16460;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.311428564;0;0;0;521.1303571;0
200;feb-10;16461;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.376428566;0;0;0;561.4503571;0
201;feb-11;16462;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.333928567;0;0;0;746.8628571;0
202;mrt-11;18263.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.735161278;0;0;0;672.2745161;0
203;mrt-12;18264.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.058709663;0;0;0;563.8609677;0
204;mrt-13;18265.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.058064497;0;0;0;397.0906452;0
205;mrt-14;18266.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.010322566;0;0;0;1036.303871;0
206;mrt-15;18267.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.910967724;0;0;0;698.1074194;0
207;mrt-16;18268.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.88193547;0;0;0;568.2164516;0
208;mrt-17;18269.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.677096764;0;0;0;262.5835484;0
209;mrt-18;18270.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.502258056;0;0;0;384.5129032;0
210;mrt-19;18271.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.797096763;0;0;0;602.6135484;0
211;mrt-20;18272.87097;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.842903211;0;0;0;440.2293548;0
